,date,MT_330,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,feel
1862,2014-12-05 11:00:00,100.50625,39.2,35.6,86.79,290.00,4.00,0.0,30.18,5.59,35.83
1863,2014-12-05 12:00:00,98.309375,39.2,37.4,93.19,310.00,4.00,0.0,30.18,5.59,35.83
1864,2014-12-05 13:00:00,103.325,41.0,37.4,86.89,330.00,4.00,0.0,30.18,4.97,37.93
1865,2014-12-05 14:00:00,95.9578125,41.0,37.4,86.89,330.00,3.00,0.0,30.21,5.59,38.98
1866,2014-12-05 15:00:00,104.421875,39.2,37.4,93.19,0,2.00,0.0,30.21,4.97,39.2
1867,2014-12-05 16:00:00,101.7578125,39.2,35.6,86.79,0,3.00,0.0,30.21,6.21,36.92
1868,2014-12-05 17:00:00,102.2265625,39.2,33.8,80.79,0,2.00,0.0,30.21,6.21,39.2
1869,2014-12-05 18:00:00,110.8484375,37.4,33.8,86.69,0,3.00,0.0,30.24,6.21,34.86
1870,2014-12-05 19:00:00,115.70625,39.2,33.8,80.79,350.00,5.00,0.0,30.24,6.21,34.95
1871,2014-12-05 20:00:00,110.3796875,37.4,33.8,86.69,340.00,6.00,0.0,30.27,6.21,32.03
1872,2014-12-05 21:00:00,110.0640625,37.4,33.8,86.69,340.00,6.00,0.0,30.27,6.21,32.03
1873,2014-12-05 22:00:00,80.53281249999999,39.2,33.8,80.79,340.00,8.00,0.0,30.3,6.21,32.98
1874,2014-12-05 23:00:00,43.05,41.0,35.6,80.93,350.00,9.00,0.0,30.3,6.21,34.7
1875,2014-12-06 00:00:00,43.675,42.8,35.6,75.5,350.00,9.00,0.0,30.3,6.21,36.94
1876,2014-12-06 01:00:00,43.20625,44.6,37.4,75.68,350.00,8.00,0.0,30.3,6.21,39.63
1877,2014-12-06 02:00:00,40.55,44.6,37.4,75.68,360.00,9.00,0.0,30.3,6.21,39.18
1878,2014-12-06 03:00:00,44.9265625,46.4,37.4,70.68,360.00,6.00,0.0,30.27,6.21,42.87
1879,2014-12-06 04:00:00,41.3296875,42.8,37.4,81.07,360.00,5.00,0.0,30.3,6.21,39.22
1880,2014-12-06 05:00:00,44.7703125,42.8,37.4,81.07,340.00,5.00,0.0,30.3,6.21,39.22
1881,2014-12-06 06:00:00,54.6203125,41.0,37.4,86.89,340.00,5.00,0.0,30.3,6.21,37.08
1882,2014-12-06 07:00:00,91.8,41.0,35.6,80.93,0,3.00,0.0,30.33,6.21,38.98
1883,2014-12-06 08:00:00,81.5,39.2,35.6,86.79,350.00,4.00,0.0,30.33,6.21,35.83
1884,2014-12-06 09:00:00,102.071875,37.4,35.6,93.14,340.00,3.00,0.0,30.33,6.21,34.86
1885,2014-12-06 10:00:00,101.9140625,35.6,33.8,93.08,0,3.00,0.0,30.33,3.73,32.8
1886,2014-12-06 11:00:00,103.4796875,37.4,35.6,93.14,10.00,3.00,0.0,30.33,5.59,34.86
1887,2014-12-06 12:00:00,103.953125,37.4,35.6,93.14,340.00,3.00,0.0,30.33,6.21,34.86
1888,2014-12-06 13:00:00,98.6234375,33.8,30.2,86.49,0,1.00,0.0,30.33,0.47,33.8
1889,2014-12-06 14:00:00,103.9515625,33.8,33.8,100.0,270.00,3.00,0.0,30.3,0.4,30.75
1890,2014-12-06 15:00:00,103.9515625,33.8,32.0,93.03,280.00,3.00,0.0,30.3,2.61,30.75
1891,2014-12-06 16:00:00,105.83125,32.0,32.0,100.0,240.00,2.00,0.0,30.3,1.62,32.0
1892,2014-12-06 17:00:00,106.303125,32.0,30.2,92.97,260.00,1.00,0.0,30.3,1.55,32.0
1893,2014-12-06 18:00:00,111.4734375,30.2,30.2,100.0,0.00,0.00,0.0,30.27,0.19,30.2
1894,2014-12-06 19:00:00,109.9078125,30.2,28.4,92.92,0,1.00,0.0,30.27,0.62,30.2
1895,2014-12-06 20:00:00,108.0265625,28.4,28.4,100.0,190.00,2.00,0.0,30.27,0.4,28.4
1896,2014-12-06 21:00:00,110.0625,30.2,28.4,92.92,160.00,3.00,0.0,30.27,3.11,26.63
1897,2014-12-06 22:00:00,78.34062499999999,33.8,33.8,100.0,0,1.00,0.0,30.27,2.67,33.8
1898,2014-12-06 23:00:00,44.1453125,37.4,37.4,100.0,160.00,2.00,0.0,30.27,6.21,37.4
1899,2014-12-07 00:00:00,44.14375,41.0,33.8,75.33,200.00,7.00,0.0,30.24,6.21,35.75
1900,2014-12-07 01:00:00,42.26875,42.8,35.6,75.5,230.00,9.00,0.0,30.21,6.21,36.94
1901,2014-12-07 02:00:00,40.234375,41.0,39.2,93.24,210.00,6.00,0.0,30.21,6.21,36.37
1902,2014-12-07 03:00:00,45.709375,42.8,41.0,93.3,220.00,9.00,0.0,30.18,4.35,36.94
1903,2014-12-07 04:00:00,43.3640625,42.8,39.2,86.99,220.00,8.00,0.0,30.15,6.21,37.42
1904,2014-12-07 05:00:00,44.14375,42.8,41.0,93.3,220.00,9.00,0.0,30.15,5.59,36.94
1905,2014-12-07 06:00:00,56.184375,42.8,41.0,93.3,230.00,9.00,0.0,30.15,1.99,36.94
1906,2014-12-07 07:00:00,89.92343749999999,42.8,41.0,93.3,240.00,7.00,0.0,30.15,4.35,37.94
1907,2014-12-07 08:00:00,72.7609375,44.6,41.0,87.09,270.00,9.00,0.0,30.15,6.21,39.18
1908,2014-12-07 09:00:00,94.5484375,44.6,42.8,93.35,260.00,8.00,0.0,30.18,4.35,39.63
1909,2014-12-07 10:00:00,100.975,42.8,41.0,93.3,270.00,5.00,0.0,30.18,2.55,39.22
1910,2014-12-07 11:00:00,100.8171875,41.0,39.2,93.24,260.00,6.00,0.0,30.18,3.11,36.37
1911,2014-12-07 12:00:00,103.63750000000002,39.2,39.2,100.0,270.00,6.00,0.0,30.18,3.11,34.2
1912,2014-12-07 13:00:00,95.175,39.2,37.4,93.19,270.00,4.00,0.0,30.21,3.11,35.83
1913,2014-12-07 14:00:00,94.0796875,39.2,37.4,93.19,0,3.00,0.0,30.21,4.97,36.92
1914,2014-12-07 15:00:00,100.34687499999998,37.4,35.6,93.14,270.00,3.00,0.0,30.21,5.59,34.86
1915,2014-12-07 16:00:00,100.3484375,35.6,33.8,93.08,260.00,3.00,0.0,30.18,3.73,32.8
1916,2014-12-07 17:00:00,107.3984375,37.4,35.6,93.14,0.00,0.00,0.0,30.18,6.21,37.4
1917,2014-12-07 18:00:00,109.9078125,35.6,35.6,100.0,230.00,2.00,0.0,30.18,6.21,35.6
1918,2014-12-07 19:00:00,117.275,33.8,33.8,100.0,0,2.00,0.0,30.15,6.21,33.8
1919,2014-12-07 20:00:00,108.0265625,35.6,33.8,93.08,0.00,0.00,0.0,30.15,4.97,35.6
1920,2014-12-07 21:00:00,108.340625,32.0,32.0,100.0,160.00,3.00,0.0,30.15,3.73,28.69
1921,2014-12-07 22:00:00,77.71562499999999,35.6,35.6,100.0,170.00,3.00,0.0,30.15,6.21,32.8
1922,2014-12-07 23:00:00,43.9875,39.2,37.4,93.19,170.00,6.00,0.0,30.12,6.21,34.2
1923,2014-12-08 00:00:00,42.7375,42.8,39.2,86.99,230.00,5.00,0.0,30.12,6.21,39.22
1924,2014-12-08 01:00:00,40.8625,42.8,39.2,86.99,260.00,7.00,0.0,30.09,6.21,37.94
1925,2014-12-08 02:00:00,41.4875,42.8,39.2,86.99,270.00,7.00,0.0,30.09,4.97,37.94
1926,2014-12-08 03:00:00,43.9890625,42.8,39.2,86.99,310.00,6.00,0.0,30.09,3.73,38.54
1927,2014-12-08 04:00:00,44.14375,42.8,37.4,81.07,300.00,8.00,0.0,30.09,6.21,37.42
1928,2014-12-08 05:00:00,41.8,41.0,37.4,86.89,290.00,6.00,0.0,30.09,6.21,36.37
1929,2014-12-08 06:00:00,56.028125,39.2,35.6,86.79,310.00,5.00,0.0,30.12,6.21,34.95
1930,2014-12-08 07:00:00,86.6390625,39.2,35.6,86.79,310.00,4.00,0.0,30.15,6.21,35.83
1931,2014-12-08 08:00:00,72.6046875,37.4,35.6,93.14,0,3.00,0.0,30.18,6.21,34.86
1932,2014-12-08 09:00:00,91.1,35.6,33.8,93.08,290.00,2.00,0.0,30.21,6.21,35.6
1933,2014-12-08 10:00:00,98.7796875,37.4,33.8,86.69,310.00,5.00,0.0,30.21,6.21,32.81
1934,2014-12-08 11:00:00,104.7359375,33.8,32.0,93.03,260.00,6.00,0.0,30.24,6.21,27.7
1935,2014-12-08 12:00:00,100.190625,37.4,33.8,86.69,300.00,4.00,0.0,30.27,6.21,33.73
1936,2014-12-08 13:00:00,98.7796875,35.6,32.0,86.59,270.00,4.00,0.0,30.27,6.21,31.62
1937,2014-12-08 14:00:00,92.5125,35.6,32.0,86.59,280.00,5.00,0.0,30.3,6.21,30.67
1938,2014-12-08 15:00:00,96.4296875,33.8,32.0,93.03,280.00,5.00,0.0,30.33,6.21,28.53
1939,2014-12-08 16:00:00,98.309375,33.8,30.2,86.49,280.00,5.00,0.0,30.33,6.21,28.53
1940,2014-12-08 17:00:00,106.615625,33.8,30.2,86.49,0,1.00,0.0,30.36,6.21,33.8
1941,2014-12-08 18:00:00,113.1984375,30.2,28.4,92.92,240.00,2.00,0.0,30.36,4.97,30.2
1942,2014-12-08 19:00:00,106.45781250000002,32.0,30.2,92.97,280.00,2.00,0.0,30.36,6.21,32.0
1943,2014-12-08 20:00:00,106.3015625,28.4,26.6,92.86,0,2.00,0.0,30.39,1.12,28.4
1944,2014-12-08 21:00:00,107.4,30.2,30.2,100.0,270.00,3.00,0.0,30.42,6.21,26.63
1945,2014-12-08 22:00:00,77.8734375,35.6,33.8,93.08,0,2.00,0.0,30.45,6.21,35.6
1946,2014-12-08 23:00:00,42.89375,37.4,35.6,93.14,0,3.00,0.0,30.45,6.21,34.86
1947,2014-12-09 00:00:00,43.83125,39.2,35.6,86.79,250.00,3.00,0.0,30.45,6.21,36.92
1948,2014-12-09 01:00:00,41.9546875,42.8,35.6,75.5,0,2.00,0.0,30.45,6.21,42.8
1949,2014-12-09 02:00:00,40.8625,44.6,35.6,70.48,0.00,0.00,0.0,30.45,6.21,44.6
1950,2014-12-09 03:00:00,44.6125,44.6,35.6,70.48,230.00,3.00,0.0,30.45,6.21,43.09
1951,2014-12-09 04:00:00,43.20625,44.6,35.6,70.48,240.00,4.00,0.0,30.45,6.21,42.13
1952,2014-12-09 05:00:00,43.9875,41.0,33.8,75.33,0.00,0.00,0.0,30.42,6.21,41.0
1953,2014-12-09 06:00:00,51.6515625,39.2,33.8,80.79,230.00,2.00,0.0,30.42,6.21,39.2
1954,2014-12-09 07:00:00,82.7625,39.2,35.6,86.79,230.00,7.00,0.0,30.42,6.21,33.56
1955,2014-12-09 08:00:00,73.275,41.0,35.6,80.93,210.00,9.00,0.0,30.39,6.21,34.7
1956,2014-12-09 09:00:00,94.078125,41.0,35.6,80.93,220.00,8.00,0.0,30.39,6.21,35.2
1957,2014-12-09 10:00:00,97.6828125,41.0,35.6,80.93,200.00,8.00,0.0,30.36,6.21,35.2
1958,2014-12-09 11:00:00,100.6609375,41.0,35.6,80.93,220.00,9.00,0.0,30.36,6.21,34.7
1959,2014-12-09 12:00:00,94.8625,41.0,35.6,80.93,200.00,7.00,0.0,30.36,6.21,35.75
1960,2014-12-09 13:00:00,94.390625,41.0,35.6,80.93,200.00,10.00,0.0,30.33,6.21,34.25
1961,2014-12-09 14:00:00,96.8984375,41.0,35.6,80.93,200.00,9.00,0.0,30.27,6.21,34.7
1962,2014-12-09 15:00:00,100.0328125,42.8,35.6,75.5,200.00,9.00,0.0,30.24,6.21,36.94
1963,2014-12-09 16:00:00,97.8390625,42.8,37.4,81.07,200.00,10.00,0.0,30.21,6.21,36.51
1964,2014-12-09 17:00:00,101.13125,42.8,39.2,86.99,210.00,12.00,0.0,30.18,1.74,35.75
1965,2014-12-09 18:00:00,111.3171875,42.8,41.0,93.3,210.00,12.00,0.0,30.15,3.11,35.75
1966,2014-12-09 19:00:00,100.503125,42.8,41.0,93.3,210.00,7.00,0.0,30.15,6.21,37.94
1967,2014-12-09 20:00:00,103.1671875,44.6,41.0,87.09,220.00,7.00,0.0,30.12,6.21,40.14
1968,2014-12-09 21:00:00,106.7734375,46.4,42.8,87.19,220.00,8.00,0.0,30.12,6.21,41.85
1969,2014-12-09 22:00:00,74.5859375,46.4,44.6,93.4,230.00,6.00,0.0,30.15,3.73,42.87
1970,2014-12-09 23:00:00,43.83125,46.4,46.4,100.0,240.00,6.00,0.0,30.15,6.21,42.87
1971,2014-12-10 00:00:00,43.6765625,48.2,46.4,93.45,230.00,6.00,0.0,30.15,6.21,45.04
1972,2014-12-10 01:00:00,42.58125,50.0,46.4,87.37,270.00,6.00,0.0,30.12,6.21,47.21
1973,2014-12-10 02:00:00,41.01875,51.8,44.6,76.34,280.00,8.00,0.0,30.12,6.21,51.8
1974,2014-12-10 03:00:00,44.9265625,48.2,44.6,87.28,290.00,5.00,0.0,30.12,6.21,45.63
1975,2014-12-10 04:00:00,43.9890625,48.2,42.8,81.47,300.00,6.00,0.0,30.12,6.21,45.04
1976,2014-12-10 05:00:00,43.3625,46.4,42.8,87.19,310.00,8.00,0.0,30.15,2.55,41.85
1977,2014-12-10 06:00:00,52.903125,46.4,42.8,87.19,290.00,9.00,0.0,30.15,6.21,41.42
1978,2014-12-10 07:00:00,83.81875,42.8,39.2,86.99,250.00,5.00,0.0,30.12,6.21,39.22
1979,2014-12-10 08:00:00,73.9,46.4,41.0,81.34,270.00,6.00,0.0,30.15,6.21,42.87
1980,2014-12-10 09:00:00,92.51093749999998,44.6,41.0,87.09,250.00,5.00,0.0,30.12,6.21,41.36
1981,2014-12-10 10:00:00,100.346875,44.6,41.0,87.09,250.00,9.00,0.0,30.12,6.21,39.18
1982,2014-12-10 11:00:00,100.8171875,44.6,41.0,87.09,260.00,7.00,0.0,30.12,6.21,40.14
1983,2014-12-10 12:00:00,96.2734375,44.6,41.0,87.09,260.00,8.00,0.0,30.12,6.21,39.63
1984,2014-12-10 13:00:00,95.959375,44.6,39.2,81.2,260.00,9.00,0.0,30.12,6.21,39.18
1985,2014-12-10 14:00:00,94.3921875,44.6,39.2,81.2,250.00,10.00,0.0,30.09,6.21,38.77
1986,2014-12-10 15:00:00,98.309375,44.6,39.2,81.2,250.00,11.00,0.0,30.09,6.21,38.39
1987,2014-12-10 16:00:00,99.5640625,44.6,39.2,81.2,240.00,8.00,0.0,30.09,6.21,39.63
1988,2014-12-10 17:00:00,103.16875,44.6,39.2,81.2,240.00,8.00,0.0,30.06,6.21,39.63
1989,2014-12-10 18:00:00,106.3015625,44.6,39.2,81.2,230.00,8.00,0.0,30.06,6.21,39.63
1990,2014-12-10 19:00:00,103.16875,44.6,39.2,81.2,240.00,12.00,0.0,30.06,6.21,38.04
1991,2014-12-10 20:00:00,103.953125,44.6,39.2,81.2,250.00,10.00,0.0,30.06,6.21,38.77
1992,2014-12-10 21:00:00,106.771875,46.4,39.2,75.84,240.00,15.00,0.0,30.03,6.21,39.45
1993,2014-12-10 22:00:00,75.83749999999999,46.4,39.2,75.84,240.00,15.00,0.0,30.06,6.21,39.45
1994,2014-12-10 23:00:00,43.05,46.4,39.2,75.84,250.00,14.00,0.0,30.03,6.21,39.72
1995,2014-12-11 00:00:00,43.3625,48.2,39.2,70.88,250.00,17.00,0.0,30.03,6.21,41.3
1996,2014-12-11 01:00:00,42.26875,48.2,39.2,70.88,260.00,16.00,0.0,30.03,6.21,41.53
1997,2014-12-11 02:00:00,40.8625,48.2,41.0,76.01,260.00,14.00,0.0,30.03,6.21,42.04
1998,2014-12-11 03:00:00,44.3015625,48.2,41.0,76.01,260.00,16.00,0.0,30.0,6.21,41.53
1999,2014-12-11 04:00:00,41.3296875,50.0,41.0,71.07,260.00,12.00,0.0,30.03,6.21,44.91
2000,2014-12-11 05:00:00,44.45625,48.2,41.0,76.01,250.00,11.00,0.0,30.03,6.21,42.94
2001,2014-12-11 06:00:00,52.1203125,48.2,41.0,76.01,250.00,14.00,0.0,30.03,6.21,42.04
2002,2014-12-11 07:00:00,85.225,48.2,41.0,76.01,240.00,10.00,0.0,30.03,6.21,43.28
2003,2014-12-11 08:00:00,74.5234375,48.2,41.0,76.01,230.00,12.00,0.0,30.03,6.21,42.62
2004,2014-12-11 09:00:00,93.6078125,48.2,41.0,76.01,230.00,10.00,0.0,30.0,6.21,43.28
2005,2014-12-11 10:00:00,98.78125,48.2,39.2,70.88,220.00,12.00,0.0,30.0,6.21,42.62
2006,2014-12-11 11:00:00,100.1921875,48.2,39.2,70.88,230.00,10.00,0.0,29.97,6.21,43.28
2007,2014-12-11 12:00:00,92.6703125,48.2,41.0,76.01,210.00,11.00,0.0,29.94,6.21,42.94
2008,2014-12-11 13:00:00,94.3921875,48.2,42.8,81.47,230.00,15.00,0.0,29.91,6.21,41.78
2009,2014-12-11 14:00:00,97.3703125,48.2,42.8,81.47,220.00,13.00,0.0,29.88,6.21,42.32
2010,2014-12-11 15:00:00,100.9734375,48.2,42.8,81.47,220.00,17.00,0.0,29.85,6.21,41.3
2011,2014-12-11 16:00:00,97.3703125,48.2,42.8,81.47,210.00,18.00,0.0,29.8,6.21,41.07
2012,2014-12-11 17:00:00,105.0484375,48.2,42.8,81.47,220.00,16.00,0.0,29.77,6.21,41.53
2013,2014-12-11 18:00:00,110.0625,48.2,42.8,81.47,220.00,19.00,0.0,29.74,6.21,40.86
2014,2014-12-11 19:00:00,104.7359375,50.0,42.8,76.18,220.00,19.00,0.0,29.71,6.21,43.24
2015,2014-12-11 20:00:00,106.615625,48.2,42.8,81.47,220.00,19.00,0.0,29.71,6.21,40.86
2016,2014-12-11 21:00:00,107.0859375,48.2,44.6,87.28,220.00,16.00,0.0,29.68,6.21,41.53
2017,2014-12-11 22:00:00,74.428125,50.0,44.6,81.61,220.00,18.00,0.0,29.68,6.21,43.44
2018,2014-12-11 23:00:00,41.175,50.0,44.6,81.61,220.00,18.00,0.0,29.65,6.21,43.44
2019,2014-12-12 00:00:00,41.4875,51.8,46.4,81.74,220.00,19.00,0.0,29.62,6.21,51.8
2020,2014-12-12 01:00:00,40.70625,50.0,48.2,93.5,220.00,19.00,0.0,29.62,4.97,43.24
2021,2014-12-12 02:00:00,38.2015625,53.6,48.2,81.87,220.00,19.00,0.0,29.59,6.21,53.6
2022,2014-12-12 03:00:00,42.26875,53.6,48.2,81.87,220.00,17.00,0.0,29.56,6.21,53.6
2023,2014-12-12 04:00:00,42.26718749999999,53.6,48.2,81.87,210.00,16.00,0.0,29.56,6.21,53.6
2024,2014-12-12 05:00:00,41.9546875,53.6,48.2,81.87,210.00,17.00,0.0,29.56,6.21,53.6
2025,2014-12-12 06:00:00,52.5890625,50.0,46.4,87.37,290.00,12.00,0.0,29.62,0.75,44.91
2026,2014-12-12 07:00:00,83.0328125,48.2,46.4,93.45,240.00,5.00,0.0,29.62,6.21,45.63
2027,2014-12-12 08:00:00,72.4484375,48.2,46.4,93.45,270.00,5.00,0.0,29.65,6.21,45.63
2028,2014-12-12 09:00:00,96.115625,46.4,46.4,100.0,0,2.00,0.0,29.68,6.21,46.4
2029,2014-12-12 10:00:00,122.7578125,46.4,44.6,93.4,270.00,3.00,0.0,29.68,5.59,45.15
2030,2014-12-12 11:00:00,115.5484375,46.4,44.6,93.4,260.00,3.00,0.0,29.71,5.59,45.15
2031,2014-12-12 12:00:00,98.78125,44.6,44.6,100.0,190.00,2.00,0.0,29.71,6.21,44.6
2032,2014-12-12 13:00:00,99.4078125,46.4,44.6,93.4,180.00,2.00,0.0,29.71,3.11,46.4
2033,2014-12-12 14:00:00,99.8765625,44.6,44.6,100.0,190.00,1.00,0.0,29.71,3.73,44.6
2034,2014-12-12 15:00:00,110.6921875,44.6,42.8,93.35,100.00,2.00,0.0,29.71,4.97,44.6
2035,2014-12-12 16:00:00,114.1390625,44.6,44.6,100.0,0,2.00,0.0,29.71,2.55,44.6
2036,2014-12-12 17:00:00,116.175,42.8,41.0,93.3,30.00,8.00,0.0,29.71,6.21,37.42
2037,2014-12-12 18:00:00,122.1328125,42.8,41.0,93.3,20.00,7.00,0.0,29.74,4.97,37.94
2038,2014-12-12 19:00:00,110.0640625,41.0,39.2,93.24,20.00,5.00,0.0,29.77,6.21,37.08
2039,2014-12-12 20:00:00,106.615625,41.0,39.2,93.24,20.00,5.00,0.0,29.77,6.21,37.08
2040,2014-12-12 21:00:00,109.1234375,39.2,37.4,93.19,40.00,10.00,0.0,29.8,6.21,32.0
2041,2014-12-12 22:00:00,78.18281249999998,39.2,35.6,86.79,40.00,8.00,0.0,29.83,6.21,32.98
2042,2014-12-12 23:00:00,44.3,39.2,35.6,86.79,40.00,8.00,0.0,29.83,6.21,32.98
2043,2014-12-13 00:00:00,43.3640625,39.2,37.4,93.19,40.00,6.00,0.0,29.85,6.21,34.2
2044,2014-12-13 01:00:00,43.05,39.2,37.4,93.19,20.00,7.00,0.0,29.85,6.21,33.56
2045,2014-12-13 02:00:00,42.7375,37.4,35.6,93.14,20.00,7.00,0.0,29.85,6.21,31.36
2046,2014-12-13 03:00:00,45.7078125,37.4,35.6,93.14,10.00,5.00,0.0,29.88,6.21,32.81
2047,2014-12-13 04:00:00,44.6125,37.4,35.6,93.14,20.00,6.00,0.0,29.88,4.97,32.03
2048,2014-12-13 05:00:00,43.05,37.4,35.6,93.14,20.00,4.00,0.0,29.88,6.21,33.73
2049,2014-12-13 06:00:00,54.3078125,37.4,35.6,93.14,30.00,4.00,0.0,29.91,6.21,33.73
2050,2014-12-13 07:00:00,88.7171875,37.4,35.6,93.14,30.00,4.00,0.0,29.94,6.21,33.73
2051,2014-12-13 08:00:00,76.871875,37.4,35.6,93.14,50.00,4.00,0.0,29.94,6.21,33.73
2052,2014-12-13 09:00:00,111.78593750000002,37.4,35.6,93.14,360.00,4.00,0.0,29.94,6.21,33.73
2053,2014-12-13 10:00:00,122.2875,37.4,35.6,93.14,360.00,5.00,0.0,29.94,6.21,32.81
2054,2014-12-13 11:00:00,110.6890625,37.4,33.8,86.69,340.00,3.00,0.0,29.97,6.21,34.86
2055,2014-12-13 12:00:00,106.7734375,37.4,35.6,93.14,350.00,3.00,0.0,30.0,6.21,34.86
2056,2014-12-13 13:00:00,100.190625,37.4,33.8,86.69,0,2.00,0.0,30.0,6.21,37.4
2057,2014-12-13 14:00:00,97.36875,35.6,33.8,93.08,300.00,2.00,0.0,30.0,6.21,35.6
2058,2014-12-13 15:00:00,111.003125,33.8,32.0,93.03,0.00,0.00,0.0,30.0,1.74,33.8
2059,2014-12-13 16:00:00,113.98125000000002,33.8,32.0,93.03,0.00,0.00,0.0,30.03,0.25,33.8
2060,2014-12-13 17:00:00,122.7578125,32.0,30.2,92.97,0.00,0.00,0.0,30.03,0.06,32.0
2061,2014-12-13 18:00:00,123.228125,33.8,33.8,100.0,280.00,3.00,0.0,30.03,0.47,30.75
2062,2014-12-13 19:00:00,112.728125,33.8,32.0,93.03,350.00,3.00,0.0,30.03,0.12,30.75
2063,2014-12-13 20:00:00,106.928125,32.0,32.0,100.0,0,3.00,0.0,30.06,0.12,28.69
2064,2014-12-13 21:00:00,107.8703125,32.0,32.0,100.0,0.00,0.00,0.0,30.06,0.12,32.0
2065,2014-12-13 22:00:00,77.24687499999999,33.8,32.0,93.03,0,2.00,0.0,30.09,0.06,33.8
2066,2014-12-13 23:00:00,44.4578125,33.8,33.8,100.0,0,1.00,0.0,30.09,0.09,33.8
2067,2014-12-14 00:00:00,43.20625,33.8,33.8,100.0,0,2.00,0.0,30.09,0.09,33.8
2068,2014-12-14 01:00:00,43.675,37.4,35.6,93.14,0,2.00,0.0,30.06,0.16,37.4
2069,2014-12-14 02:00:00,41.0171875,39.2,37.4,93.19,0,1.00,0.0,30.06,2.05,39.2
2070,2014-12-14 03:00:00,45.084375,39.2,37.4,93.19,150.00,3.00,0.0,30.03,2.73,36.92
2071,2014-12-14 04:00:00,43.3625,37.4,37.4,100.0,160.00,5.00,0.0,30.03,2.11,32.81
2072,2014-12-14 05:00:00,43.3625,37.4,35.6,93.14,170.00,4.00,0.0,30.06,2.3,33.73
2073,2014-12-14 06:00:00,53.3703125,37.4,35.6,93.14,150.00,4.00,0.0,30.06,2.42,33.73
2074,2014-12-14 07:00:00,87.1453125,35.6,35.6,100.0,160.00,7.00,0.0,30.06,2.49,29.17
2075,2014-12-14 08:00:00,75.3125,35.6,35.6,100.0,200.00,4.00,0.0,30.06,3.73,31.62
2076,2014-12-14 09:00:00,102.8140625,37.4,35.6,93.14,260.00,2.00,0.0,30.06,3.73,37.4
2077,2014-12-14 10:00:00,112.1015625,35.6,33.8,93.08,190.00,2.00,0.0,30.06,3.11,35.6
2078,2014-12-14 11:00:00,123.69843749999998,33.8,32.0,93.03,180.00,6.00,0.0,30.06,2.24,27.7
2079,2014-12-14 12:00:00,101.7578125,33.8,33.8,100.0,170.00,6.00,0.0,30.06,1.99,27.7
2080,2014-12-14 13:00:00,108.18125,33.8,33.8,100.0,200.00,5.00,0.0,30.03,3.73,28.53
2081,2014-12-14 14:00:00,98.153125,33.8,32.0,93.03,180.00,4.00,0.0,30.03,3.73,29.52
2082,2014-12-14 15:00:00,111.0046875,33.8,32.0,93.03,190.00,7.00,0.0,30.03,6.21,26.97
2083,2014-12-14 16:00:00,114.453125,33.8,32.0,93.03,190.00,6.00,0.0,30.0,5.59,27.7
2084,2014-12-14 17:00:00,122.9140625,35.6,32.0,86.59,200.00,7.00,0.0,30.0,6.21,29.17
2085,2014-12-14 18:00:00,124.79375,35.6,32.0,86.59,200.00,7.00,0.0,30.0,6.21,29.17
2086,2014-12-14 19:00:00,113.5109375,37.4,33.8,86.69,200.00,7.00,0.0,30.0,6.21,31.36
2087,2014-12-14 20:00:00,110.0640625,37.4,35.6,93.14,190.00,6.00,0.0,30.0,4.35,32.03
2088,2014-12-14 21:00:00,113.0421875,39.2,37.4,93.19,220.00,4.00,0.0,30.03,2.05,35.83
2089,2014-12-14 22:00:00,78.65625,39.2,37.4,93.19,190.00,8.00,0.0,30.03,3.11,32.98
2090,2014-12-14 23:00:00,45.5515625,39.2,37.4,93.19,190.00,6.00,0.0,30.03,6.21,34.2
2091,2014-12-15 00:00:00,43.83125,41.0,39.2,93.24,190.00,6.00,0.0,30.03,6.21,36.37
2092,2014-12-15 01:00:00,44.14375,42.8,39.2,86.99,190.00,7.00,0.0,30.0,6.21,37.94
2093,2014-12-15 02:00:00,43.20625,42.8,39.2,86.99,200.00,7.00,0.0,30.0,6.21,37.94
2094,2014-12-15 03:00:00,46.959375,42.8,39.2,86.99,180.00,6.00,0.0,30.0,4.35,38.54
2095,2014-12-15 04:00:00,45.2390625,42.8,39.2,86.99,180.00,6.00,0.0,30.0,6.21,38.54
2096,2014-12-15 05:00:00,44.45625,42.8,39.2,86.99,190.00,6.00,0.0,30.0,6.21,38.54
2097,2014-12-15 06:00:00,53.3703125,41.0,41.0,100.0,190.00,4.00,0.0,30.0,2.17,37.93
2098,2014-12-15 07:00:00,90.9109375,42.8,41.0,93.3,180.00,5.00,0.0,30.0,1.74,39.22
2099,2014-12-15 08:00:00,75.66562499999999,42.8,41.0,93.3,180.00,4.00,0.0,29.97,1.43,40.03
2100,2014-12-15 09:00:00,120.8765625,41.0,41.0,100.0,170.00,5.00,0.0,29.97,3.11,37.08
2101,2014-12-15 10:00:00,118.684375,42.8,41.0,93.3,180.00,4.00,0.0,29.97,2.36,40.03
2102,2014-12-15 11:00:00,108.1828125,42.8,41.0,93.3,180.00,4.00,0.0,29.97,2.73,40.03
2103,2014-12-15 12:00:00,100.81875,41.0,41.0,100.0,180.00,3.00,0.0,29.97,3.11,38.98
2104,2014-12-15 13:00:00,99.8765625,42.8,41.0,93.3,170.00,2.00,0.0,29.94,2.92,42.8
